kind,model,dim,param,seed_tag,n,alpha,intercept,alpha_lo,alpha_hi,R2,kendall_tau,spearman_rho,slope_theil_sen,grid_label,size_label
unitary,pswap,d=2,kappa=0.40,0x4651b223,600,0.48953410710216766,-1.1022724477953827,0.44987187804197304,0.5273804206865547,0.580136650356507,0.5799888703394547,0.7629840638446217,0.5175990407267523,kappa=0.40,"nS=3,nE=3"
unitary,pswap,d=2,kappa=0.60,0xfe4bc937,600,0.5273502566075967,-0.9914948954020762,0.49052755118179975,0.5631951898635682,0.6508008651588155,0.6100946021146355,0.7919098664162956,0.5621029658790626,kappa=0.60,"nS=3,nE=3"
unitary,pswap,d=2,kappa=0.80,0x0c4ca5a8,600,0.5145173923889851,-0.9187686798626961,0.4840930117574708,0.5465511291369277,0.6557625084688705,0.6104841402337228,0.8015188931080364,0.5357552977447178,kappa=0.80,"nS=3,nE=3"
unitary,pswap,d=2,kappa=0.40,0x2097ded4,600,0.21203158587413537,-1.3490828799538999,0.1774515892167478,0.24950649158635382,0.15990919339360588,0.25348914858096827,0.37887821910616415,0.2083612084559478,kappa=0.40,"nS=4,nE=2"
unitary,pswap,d=2,kappa=0.60,0xd980acbc,600,0.2765789806263119,-1.1170883325136984,0.24470870743941645,0.30750886486655005,0.32126992142742217,0.3789872008903728,0.5461752393756649,0.2785952640088478,kappa=0.60,"nS=4,nE=2"
unitary,pswap,d=2,kappa=0.80,0x739040a5,600,0.3124774738460448,-0.9657299170361922,0.27962726566586377,0.34580585971195765,0.3604224609900625,0.39955481357818584,0.5710775863266286,0.30376894066956456,kappa=0.80,"nS=4,nE=2"
unitary,dephasing,d=2,kappa=0.40,0x7677f884,600,0.17190803645286032,-1.0853161314181745,0.0946915762914481,0.25447406019172303,0.1133384445004253,0.2577184195882026,0.31105103069730744,0.2656554024777942,kappa=0.40,"nS=1,nE=1"
unitary,dephasing,d=2,kappa=0.60,0xdb4f5473,600,0.31958346774556906,-0.7318136115128219,0.25298133325001165,0.38568436695053354,0.3686368070901048,0.389860879243183,0.4821646171239364,0.3465089629219743,kappa=0.60,"nS=1,nE=1"
unitary,dephasing,d=2,kappa=0.80,0xa7e334a3,600,0.29073937585186793,-0.5345027508885791,0.2149663415942493,0.36755950002780363,0.2936451014423792,0.3738119087367835,0.4464264622957285,0.34112296365125,kappa=0.80,"nS=1,nE=1"
unitary,dephasing,d=2,kappa=0.40,0x54062a7a,600,0.49060109924978945,-0.858380518879413,0.43709798019100504,0.5366001431688839,0.6393583767153592,0.525230940456316,0.6459825721738116,0.5300583888831476,kappa=0.40,"nS=1,nE=2"
unitary,dephasing,d=2,kappa=0.60,0x483f1670,600,0.580620206607391,-0.6429863658853503,0.534008596300431,0.6167932063251753,0.7673020874943732,0.6204563160823594,0.7629331192586645,0.6129900372319343,kappa=0.60,"nS=1,nE=2"
unitary,dephasing,d=2,kappa=0.80,0xb242cedf,600,0.5967706548145313,-0.46265262906069715,0.5596452178371025,0.6267805327534592,0.8056999868845206,0.6743461324429605,0.8083929122025337,0.653902117536645,kappa=0.80,"nS=1,nE=2"
unitary,dephasing,d=2,kappa=0.40,0xbabae499,600,-0.03532777623932754,-1.2086385865247609,-0.09449504872340662,0.03792302655633798,0.007297858801656898,0.02205898720089037,-0.004183233842316229,0.018269723826211417,kappa=0.40,"nS=2,nE=1"
unitary,dephasing,d=2,kappa=0.60,0x4fd6fe05,600,0.016505006589410717,-0.8470244363116648,-0.048739997276982285,0.09643600744593284,0.0017450139078049043,0.1382749026154702,0.12462417951160973,0.07995940771260837,kappa=0.60,"nS=2,nE=1"
unitary,dephasing,d=2,kappa=0.80,0x455a8a5d,600,-0.06106292251864496,-0.6521111711169945,-0.11961863697427222,0.011744468279809241,0.02681094485762503,0.12191430161380078,0.11518259772943813,0.07421515427042508,kappa=0.80,"nS=2,nE=1"
unitary,dephasing,d=2,kappa=0.40,0x0c3bc659,600,0.6543234304815753,-0.7775309348386913,0.6343541197646643,0.6703469762461715,0.9171071858848262,0.7056427378964941,0.8380484390234416,0.6701948968132408,kappa=0.40,"nS=1,nE=3"
unitary,dephasing,d=2,kappa=0.60,0x6d57baf5,600,0.6742735358052547,-0.6464490576468566,0.6576069833454227,0.6907015861235416,0.9304052812552059,0.7686588759042849,0.8924262567396019,0.700893115311437,kappa=0.60,"nS=1,nE=3"
unitary,dephasing,d=2,kappa=0.80,0x27822c0d,600,0.6805295143933449,-0.46200850657337156,0.6638965571009618,0.6988690465367794,0.9294803226057611,0.7802003338898164,0.9123194231095085,0.7180059056247236,kappa=0.80,"nS=1,nE=3"
unitary,dephasing,d=2,kappa=0.40,0xab87e5a2,600,0.34227380745871977,-0.8771562182475883,0.2779427565740069,0.40395228799973065,0.30268652231942716,0.4014468558708959,0.527513187536632,0.4142434565190558,kappa=0.40,"nS=2,nE=2"
unitary,dephasing,d=2,kappa=0.60,0x0bb93abe,600,0.2899899900223051,-0.6683375588220354,0.21390472694749216,0.3721278413486607,0.2262289090495604,0.36447412353923203,0.4886560240445112,0.37357503927874586,kappa=0.60,"nS=2,nE=2"
unitary,dephasing,d=2,kappa=0.80,0xac050d6c,600,0.4157311366126948,-0.49123992175743303,0.34157878133633024,0.4884832220904964,0.38967625868993017,0.43343350027824146,0.5899938055383487,0.42600392507020973,kappa=0.80,"nS=2,nE=2"
unitary,dephasing,d=2,kappa=0.40,0x6ff595ae,600,-0.1755849794395632,-1.2614029744795634,-0.21294178514087925,-0.12904074244956884,0.3617756328844013,-0.2543350027824151,-0.3638570662696285,-0.10863796014013566,kappa=0.40,"nS=3,nE=1"
unitary,dephasing,d=2,kappa=0.60,0x99623056,600,-0.10407238987187727,-0.8562223891044612,-0.1289748781217073,-0.07520171397782177,0.15727649855344294,-0.09915414579855314,-0.1994558873774649,-0.037188691828441874,kappa=0.60,"nS=3,nE=1"
unitary,dephasing,d=2,kappa=0.80,0x953cf4e9,600,-0.10561030828849693,-0.6008737647054861,-0.14706043669131064,-0.054090993593203185,0.15210004772015906,0.04972732331663884,0.015669154636540655,0.0182829597711042,kappa=0.80,"nS=3,nE=1"
unitary,dephasing,d=2,kappa=0.40,0xb814ca00,600,0.5603172886837252,-0.8361457999941044,0.4722967956445927,0.6322738437368914,0.6313909753983649,0.6262548692264885,0.7960956002655561,0.6173591782033188,kappa=0.40,"nS=2,nE=3"
unitary,dephasing,d=2,kappa=0.60,0x070a9cd9,600,0.5686273157155489,-0.693611024199625,0.5192760986532663,0.6119286383192977,0.6493496086068975,0.586867000556483,0.755318098105828,0.5884010327000773,kappa=0.60,"nS=2,nE=3"
unitary,dephasing,d=2,kappa=0.80,0xcccff5f1,600,0.5168301579420618,-0.5294897083207688,0.4420035829275754,0.5825111112018884,0.5837471497631654,0.561480244852532,0.7257688493579149,0.5361568169045663,kappa=0.80,"nS=2,nE=3"
unitary,dephasing,d=2,kappa=0.40,0xaf2ce01d,600,0.18534349017631999,-0.9150551365454352,0.11506634220362966,0.25527532131756686,0.12100687142184052,0.31833055091819695,0.43030775085486345,0.28972590335696347,kappa=0.40,"nS=3,nE=2"
unitary,dephasing,d=2,kappa=0.60,0xf6276393,600,0.17289288762488708,-0.6441467669860952,0.1039866365113517,0.24712836233515448,0.11714577788470237,0.27444629938786863,0.38254550707085294,0.21553296417046927,kappa=0.60,"nS=3,nE=2"
unitary,dephasing,d=2,kappa=0.80,0x809badb7,600,0.19821048383350362,-0.4430229561043056,0.15010335627238666,0.24530900459952684,0.15236565921869483,0.2777740678909293,0.3871294642485118,0.2151262904582756,kappa=0.80,"nS=3,nE=2"
unitary,dephasing,d=2,kappa=0.40,0xa333a840,600,0.683407225653688,-0.82972794439292,0.6613970143872466,0.7038057909046118,0.8533332194597396,0.7416026711185308,0.9025878405217792,0.669999903284551,kappa=0.40,"nS=2,nE=4"
unitary,dephasing,d=2,kappa=0.60,0xa7acf916,600,0.6525527093895515,-0.7286687859877566,0.6275332682662343,0.673281637515827,0.8745632795932567,0.7174735670562047,0.8760251556254323,0.6434046285835487,kappa=0.60,"nS=2,nE=4"
unitary,dephasing,d=2,kappa=0.80,0xf79a03af,600,0.6535936819878082,-0.5779378019209546,0.626208022043321,0.6773541626551873,0.8436403143224458,0.6994880356149137,0.8597609993361092,0.632660927740115,kappa=0.80,"nS=2,nE=4"
unitary,dephasing,d=2,kappa=0.40,0x023e700e,600,0.5316301915320227,-0.8409692095366229,0.47993283356641525,0.5840455305861769,0.5348888864342856,0.5482359488035615,0.7313041425115069,0.55756229396419,kappa=0.40,"nS=3,nE=3"
unitary,dephasing,d=2,kappa=0.60,0x07424cc7,600,0.3808561832948797,-0.6442440947655537,0.3255312862502403,0.43370247277814544,0.4036869241278038,0.45547022815804117,0.6181377170492139,0.4164204982626042,kappa=0.60,"nS=3,nE=3"
unitary,dephasing,d=2,kappa=0.80,0xa9ea0c8c,600,0.38378234541194495,-0.49851139587103444,0.3190573823433547,0.4483317722615564,0.44331381334486286,0.4602893711741791,0.6224746179850499,0.3925326771402945,kappa=0.80,"nS=3,nE=3"
unitary,dephasing,d=2,kappa=0.40,0xacb2938a,600,0.01785021382408145,-0.9406784614422004,-0.046926798833959296,0.09262168066219563,0.001977460227339578,0.1294713411240957,0.17392348312078645,0.09051558242027963,kappa=0.40,"nS=4,nE=2"
unitary,dephasing,d=2,kappa=0.60,0x314c3271,600,0.033759270724048614,-0.6134496551684229,-0.0020452362648389027,0.0732720636229539,0.012234436876741972,0.14020033388981634,0.20005527793132757,0.07794387207970618,kappa=0.60,"nS=4,nE=2"
unitary,dephasing,d=2,kappa=0.80,0xd628ae48,600,0.05092864309355832,-0.3961750683386764,0.002136747428535443,0.0986371871186258,0.027734192995362283,0.1830717863105175,0.25268225745071515,0.09675341115882866,kappa=0.80,"nS=4,nE=2"
channel,depolarizing,d=2,lambda=0.70,0x8eff3dde,2000,1.5714859405924628,-0.052548831551431745,1.3340328910635457,1.811571343295053,0.05497383107122633,0.16041720860430214,0.22370462592615648,1.90671898029622,lambda=0.70,d=2
channel,depolarizing,d=2,lambda=0.90,0x337c3f1b,2000,0.33971374085067935,-0.28782873698827194,0.08890552120709533,0.5852071537500533,0.002443490006886484,0.09244522261130565,0.13128362532090634,1.069771913638819,lambda=0.90,d=2
channel,depolarizing,d=3,lambda=0.70,0x82edfde3,2000,1.4583454353342524,-0.1326078085302983,1.169217181777989,1.7273231462234655,0.03364897055441474,0.1361960980490245,0.20547852186963045,1.6495322866904722,lambda=0.70,d=3
channel,depolarizing,d=3,lambda=0.90,0x9aad4c54,2000,0.1805964010590599,-0.2935498799507521,-0.1553808668653026,0.5476165953712933,0.00035914257359481727,0.0527783891945973,0.08215618153904537,0.7234356282172225,lambda=0.90,d=3
channel,depolarizing,d=5,lambda=0.70,0xc938c0fc,2000,1.788160839017784,-0.1404375908978656,1.3130981027202442,2.287891106877578,0.02413727747350547,0.11398499249624812,0.17288039822009954,1.9724890743693384,lambda=0.70,d=5
channel,depolarizing,d=5,lambda=0.90,0xe891e976,2000,0.7469741304628088,0.2094540378603474,0.09910142123555706,1.4080717038052584,0.002049565438810963,0.04536168084042021,0.06899951174987794,1.1223633020830848,lambda=0.90,d=5
channel,depolarizing,d=7,lambda=0.70,0x6f3a6052,2000,0.8733079901963203,-0.30034176094889975,0.1892952781834547,1.5399502730102501,0.0028905548977459228,0.033244622311155575,0.050215962553990634,0.8235432462746635,lambda=0.70,d=7
channel,depolarizing,d=7,lambda=0.90,0xb4c2f46e,2000,0.4360118314298434,-0.013360103730114953,-0.5510453953622808,1.4138329657783129,0.00030270666960063863,0.02631215607803902,0.03976817794204448,1.0153159216606955,lambda=0.90,d=7
channel,amp_damp_twirl0,d=2,p=0.10,0xd90cccc2,3000,0.29205344153743135,-0.1274619902182015,0.2818197725513567,0.3030623377345721,0.8669345597715173,1.0,0.9999999999999999,0.4339243263327306,p=0.10|twirl=0,d=2
channel,amp_damp_twirl1,d=2,p=0.10,0x8f12ea95,3000,1.3680001367865282,0.29353685693365983,1.3360789401323392,1.3992608580238077,0.7430348083023608,0.6492461931755029,0.8168432645381404,1.4057291716613332,p=0.10|twirl=1,d=2
channel,amp_damp_twirl3,d=2,p=0.10,0x7f255864,3000,1.4415889330080633,0.42339232098192536,1.3517769910477826,1.5259837920325126,0.26906282274143833,0.4226422140713571,0.5680529986725553,1.4613473996658022,p=0.10|twirl=3,d=2
channel,amp_damp_twirl5,d=2,p=0.10,0x02ba7a61,3000,1.3790536338194277,0.3533312795379091,1.2731261170736206,1.4857535539608824,0.1621338588843817,0.3435354006891186,0.47819869224429906,1.329270967150014,p=0.10|twirl=5,d=2
channel,amp_damp_twirl0,d=2,p=0.30,0xc8056fd5,3000,0.38380292722763976,-0.450530021399366,0.37171547487143547,0.3968834358519955,0.9048308044902652,1.0,0.9999999999999999,0.537042323984051,p=0.30|twirl=0,d=2
channel,amp_damp_twirl1,d=2,p=0.30,0x5e036962,3000,1.271367389443922,0.06230579922811515,1.240667696342079,1.302759134500721,0.7011780923134241,0.6479635434033567,0.8118826635425181,1.3039360100073507,p=0.30|twirl=1,d=2
channel,amp_damp_twirl3,d=2,p=0.30,0xeebb709e,3000,1.2033311613124689,0.13994091714908918,1.1153748016279728,1.2838068179242386,0.22681679443711733,0.3807993775703012,0.5231966407996267,1.2272356521245733,p=0.30|twirl=3,d=2
channel,amp_damp_twirl5,d=2,p=0.30,0x38ef8267,3000,1.3073176164746676,0.2356952237654337,1.2118798850760217,1.4104617009793596,0.13966981874630657,0.30851128153829055,0.4424409109378789,1.2478367884164063,p=0.30|twirl=5,d=2
channel,amp_damp_twirl0,d=2,p=0.50,0xbc90eb65,3000,0.4354405819824413,-0.6720566986757618,0.41920776432320067,0.4519650857250251,0.9232176300944355,1.0,0.9999999999999999,0.5883385445964587,p=0.50|twirl=0,d=2
channel,amp_damp_twirl1,d=2,p=0.50,0x9f9891cd,3000,1.1962124011020068,0.1673982588945638,1.1658825455103599,1.2266381633958525,0.6970055164387199,0.6542540846948982,0.8200995875666208,1.2324045462386104,p=0.50|twirl=1,d=2
channel,amp_damp_twirl3,d=2,p=0.50,0x4336a661,3000,1.1436278460574438,0.25749389552049085,1.069572406583276,1.2210632784441067,0.23822576796722972,0.36502434144714907,0.5155969657329962,1.1328299386884857,p=0.50|twirl=3,d=2
channel,amp_damp_twirl5,d=2,p=0.50,0x737c050f,3000,0.8714993461314885,0.23734066919827038,0.775661391710864,0.9674524957879327,0.09341829792119327,0.2402334111370457,0.3472882194764688,0.8444766703524433,p=0.50|twirl=5,d=2
channel,amp_damp_twirl0,d=2,p=0.80,0xcf10669f,3000,0.4978956657243107,-0.9492626250215677,0.48388480523963484,0.512732041516882,0.9476099856301594,1.0,0.9999999999999999,0.6460982123459177,p=0.80|twirl=0,d=2
channel,amp_damp_twirl1,d=2,p=0.80,0x1352034e,3000,1.1196870160442158,0.676539242458538,1.0872786366914313,1.1506048315138329,0.673558613550662,0.635463376681116,0.8022404638044959,1.1795151515125313,p=0.80|twirl=1,d=2
channel,amp_damp_twirl3,d=2,p=0.80,0x9affe83f,3000,0.7261462712544238,0.4380873438675011,0.6520058756073117,0.796041896458523,0.13042931401025604,0.2544634878292764,0.3710758496750944,0.6660494260398969,p=0.80|twirl=3,d=2
channel,amp_damp_twirl5,d=2,p=0.80,0x1e821412,3000,0.5592771043702387,0.2709561770076013,0.48400636075582676,0.6312902844099022,0.07890937921972141,0.2282383016561076,0.33601582666842517,0.5619341361881504,p=0.80|twirl=5,d=2
